"El Limon",10.3059,-67.6321,Venezuela,VE,VEN,106206
"San Rafael",-34.6175,-68.3356,Argentina,AR,ARG,107997
Juazeiro,-9.42,-40.5,Brazil,BR,BRA,95132
Moron,-34.65,-58.6167,Argentina,AR,ARG,99066
"La Banda",-27.7333,-64.25,Argentina,AR,ARG,106441
Passos,-20.71,-46.61,Brazil,BR,BRA,98752
"Villa Luzuriaga",-34.6667,-58.5833,Argentina,AR,ARG,94403
Caseros,-34.6167,-58.5333,Argentina,AR,ARG,95785
"Santa Rosa",-36.6203,-64.2906,Argentina,AR,ARG,103860
Libertad,-34.6833,-58.6833,Argentina,AR,ARG,100324
Araxa,-19.5928,-46.9408,Brazil,BR,BRA,103287
Burzaco,-34.8167,-58.3667,Argentina,AR,ARG,98859
Trindade,-16.65,-49.5,Brazil,BR,BRA,97521
"Santo Antonio de Jesus",-12.9692,-39.2611,Brazil,BR,BRA,101548
Assis,-22.6619,-50.4119,Brazil,BR,BRA,101597
Berisso,-34.8667,-57.8667,Argentina,AR,ARG,101123
Duitama,5.8305,-73.02,Colombia,CO,COL,101156
Patos,-7.0196,-37.29,Brazil,BR,BRA,92575
Socopo,8.2322,-70.8206,Venezuela,VE,VEN,101512
Trinidad,-14.8333,-64.9,Bolivia,BO,BOL,101454
Mairipora,-23.3189,-46.5869,Brazil,BR,BRA,100179
Magangue,9.23,-74.74,Colombia,CO,COL,100313
"Bento Goncalves",-29.1695,-51.52,Brazil,BR,BRA,94271
Erechim,-27.63,-52.27,Brazil,BR,BRA,96087
"Ciudad General Belgrano",-34.7261,-58.5289,Argentina,AR,ARG,92957
Tumbes,-3.5667,-80.45,Peru,PE,PER,96946
"Ponta Pora",-22.5361,-55.7256,Brazil,BR,BRA,94331
Arauca,7.0903,-70.7617,Colombia,CO,COL,96814
Muriae,-21.13,-42.39,Brazil,BR,BRA,91173
"San Francisco Solano",-34.7667,-58.3167,Argentina,AR,ARG,91322
"Rio Gallegos",-51.6333,-69.2333,Argentina,AR,ARG,95796
"Monte Chingolo",-34.7333,-58.35,Argentina,AR,ARG,85060
Itanhaem,-24.1831,-46.7889,Brazil,BR,BRA,90385
Brusque,-27.13,-48.93,Brazil,BR,BRA,88284
Abaetetuba,-1.7245,-48.8849,Brazil,BR,BRA,79420
Santana,-0.0583,-51.1817,Brazil,BR,BRA,83927
Babahoyo,-1.8167,-79.5167,Ecuador,EC,ECU,90191
"Remedios de Escalada",-34.7167,-58.4,Argentina,AR,ARG,81465
Caceres,-16.05,-57.51,Brazil,BR,BRA,85274
"Paulo Afonso",-9.3307,-38.2657,Brazil,BR,BRA,85350
"Coronel Oviedo",-25.45,-56.44,Paraguay,PY,PRY,88101
Codo,-4.4796,-43.88,Brazil,BR,BRA,83288
"San Juan de los Morros",9.901,-67.354,Venezuela,VE,VEN,87739
Concepcion,-23.4025,-57.4414,Paraguay,PY,PRY,87215
Tucupita,9.0575,-62.0452,Venezuela,VE,VEN,86487
Ezpeleta,-34.7517,-58.2344,Argentina,AR,ARG,79557
Lavras,-21.2453,-44.9997,Brazil,BR,BRA,81472
Avare,-23.0986,-48.9258,Brazil,BR,BRA,81285
"Puerto Maldonado",-12.6,-69.1833,Peru,PE,PER,85024
Formosa,-15.5395,-47.34,Brazil,BR,BRA,81232
Chaguanas,10.5144,-61.4075,"Trinidad And Tobago",TT,TTO,83489
Tucurui,-3.68,-49.72,Brazil,BR,BRA,76337
Rivera,-30.9025,-55.5506,Uruguay,UY,URY,78900
Itumbiara,-18.3996,-49.21,Brazil,BR,BRA,79582
Itauna,-20.0753,-44.5764,Brazil,BR,BRA,77400
"Sao Mateus",-18.7201,-39.8589,Brazil,BR,BRA,77117
Goiana,-7.5606,-35.0025,Brazil,BR,BRA,71549
"Tres Lagoas",-20.7876,-51.7034,Brazil,BR,BRA,78712
Jatai,-17.8794,-51.7217,Brazil,BR,BRA,76547
Altamira,-3.1996,-52.21,Brazil,BR,BRA,70888
"Sao Joao del Rei",-21.13,-44.25,Brazil,BR,BRA,78592
Paysandu,-32.32,-58.0756,Uruguay,UY,URY,76429
Iguatu,-6.3594,-39.2986,Brazil,BR,BRA,70380
"Puerto Ayacucho",5.6631,-67.6264,Venezuela,VE,VEN,80000
"Lomas del Mirador",-34.6667,-58.5297,Argentina,AR,ARG,71479
Bacabal,-4.23,-44.8,Brazil,BR,BRA,72372
"Cachoeira do Sul",-30.03,-52.91,Brazil,BR,BRA,74694
"Campo Mourao",-24.0496,-52.42,Brazil,BR,BRA,75401
"Las Piedras",-34.7167,-56.2167,Uruguay,UY,URY,71268
Paracatu,-17.2217,-46.875,Brazil,BR,BRA,70753
"Bella Vista",-34.5333,-58.6667,Argentina,AR,ARG,72000
Parintins,-2.61,-56.74,Brazil,BR,BRA,64428
Ijui,-28.3878,-53.9147,Brazil,BR,BRA,71202
"Porto Uniao",-26.2396,-51.08,Brazil,BR,BRA,71578
Irece,-11.3042,-41.8558,Brazil,BR,BRA,63626
Abancay,-13.6333,-72.8833,Peru,PE,PER,72277
Wilde,-34.7,-58.3167,Argentina,AR,ARG,65881
"La Chorrera",8.8792,-79.7822,Panama,PA,PAN,68896
Balsas,-7.5325,-46.0356,Brazil,BR,BRA,68056
Moquegua,-17.2,-70.9333,Peru,PE,PER,69882
Itapeva,-23.9822,-48.8756,Brazil,BR,BRA,62957
Valenca,-13.3703,-39.0731,Brazil,BR,BRA,63231
"Santa Ines",-3.6667,-45.38,Brazil,BR,BRA,67424
"Santo Angelo",-28.3,-54.28,Brazil,BR,BRA,65420
Itapetinga,-15.2489,-40.2478,Brazil,BR,BRA,59721
"San Jose del Guaviare",2.5653,-72.6386,Colombia,CO,COL,68878
Gurupi,-11.7292,-49.0686,Brazil,BR,BRA,64789
"Villa Dominico",-34.6917,-58.3333,Argentina,AR,ARG,62315
Picos,-7.0769,-41.4669,Brazil,BR,BRA,57495
Cacador,-26.7753,-51.015,Brazil,BR,BRA,63726
Timbauba,-7.5053,-35.3183,Brazil,BR,BRA,57534
Curvelo,-18.7564,-44.4308,Brazil,BR,BRA,63954
Manacapuru,-3.2997,-60.6206,Brazil,BR,BRA,59102
Caratinga,-19.79,-42.14,Brazil,BR,BRA,60066
"Los Polvorines",-34.5,-58.7,Argentina,AR,ARG,60867
Vilhena,-12.7166,-60.1166,Brazil,BR,BRA,63231
Latacunga,-0.9333,-78.6167,Ecuador,EC,ECU,63842
Pirapora,-17.345,-44.9419,Brazil,BR,BRA,60164
Cayenne,4.933,-52.33,"French Guiana",GF,GUF,61550
Braganca,-1.0536,-46.7656,Brazil,BR,BRA,57163
"Sao Borja",-28.6606,-56.0044,Brazil,BR,BRA,59613
Canela,-29.36,-50.81,Brazil,BR,BRA,60806
Maldonado,-34.9088,-54.9581,Uruguay,UY,URY,62592
"Telemaco Borba",-24.3239,-50.6156,Brazil,BR,BRA,58880
"Santa Rosa",-27.8708,-54.4814,Brazil,BR,BRA,59281
"Rafael Calzada",-34.7833,-58.3667,Argentina,AR,ARG,57351
Caico,-6.4596,-37.1,Brazil,BR,BRA,54934
Janauba,-15.8025,-43.3089,Brazil,BR,BRA,56572
Guanambi,-14.2233,-42.7814,Brazil,BR,BRA,58877
Ariquemes,-9.9396,-63.08,Brazil,BR,BRA,58096
Yopal,5.347,-72.406,Colombia,CO,COL,61029
Vacaria,-28.5122,-50.9339,Brazil,BR,BRA,56765
Melo,-32.3595,-54.18,Uruguay,UY,URY,55494
"Sao Gabriel",-30.3364,-54.32,Brazil,BR,BRA,55434
"Sao Jose de Ribamar",-2.55,-44.07,Brazil,BR,BRA,55265
Estancia,-11.2683,-37.4383,Brazil,BR,BRA,55654
Arcoverde,-8.42,-37.07,Brazil,BR,BRA,57163
Itapipoca,-3.4995,-39.58,Brazil,BR,BRA,55784
Serrinha,-11.6642,-39.0075,Brazil,BR,BRA,56829
Concordia,-27.2342,-52.0278,Brazil,BR,BRA,55367
Formiga,-20.4644,-45.4264,Brazil,BR,BRA,56404
Viedma,-40.8,-63,Argentina,AR,ARG,59122
"Cerro de Pasco",-10.6864,-76.2625,Peru,PE,PER,58899
Tacuarembo,-31.71,-55.98,Uruguay,UY,URY,54277
Coari,-4.085,-63.1414,Brazil,BR,BRA,53305
Crateus,-5.1783,-40.6775,Brazil,BR,BRA,52933
"San Fernando",10.2833,-61.4667,"Trinidad And Tobago",TT,TTO,55419
Araguaina,-7.19,-48.21,Brazil,BR,BRA,50444
Itacoatiara,-3.1431,-58.4442,Brazil,BR,BRA,51509
"Rio Verde",-17.8196,-50.93,Brazil,BR,BRA,48318
"Barra do Garcas",-15.8796,-52.26,Brazil,BR,BRA,52398
Florida,-34.5167,-58.5,Argentina,AR,ARG,48158
"Ponte Nova",-20.4164,-42.9086,Brazil,BR,BRA,48187
"Senhor do Bonfim",-10.4614,-40.1894,Brazil,BR,BRA,48471
Itaberaba,-12.5275,-40.3069,Brazil,BR,BRA,47301
Quixada,-4.9714,-39.0153,Brazil,BR,BRA,49328
Breves,-1.6822,-50.4803,Brazil,BR,BRA,47164
Tulcan,0.8117,-77.7186,Ecuador,EC,ECU,53558
"Barra do Corda",-5.5031,-45.2369,Brazil,BR,BRA,48901
Leopoldina,-21.5319,-42.6431,Brazil,BR,BRA,46742
Aracati,-4.5617,-37.7697,Brazil,BR,BRA,44293
Floriano,-6.7669,-43.0225,Brazil,BR,BRA,48587
"Campo Belo",-20.8896,-45.28,Brazil,BR,BRA,47491
Cameta,-2.2396,-49.51,Brazil,BR,BRA,45200
Itamaraju,-17.0392,-39.5311,Brazil,BR,BRA,47628
Camocim,-2.9022,-40.8411,Brazil,BR,BRA,44481
Capanema,-1.1958,-47.1808,Brazil,BR,BRA,47766
Longchamps,-34.8596,-58.387,Argentina,AR,ARG,47622
Guaxupe,-21.3053,-46.7128,Brazil,BR,BRA,47889
"La Reja",-34.6394,-58.8283,Argentina,AR,ARG,47839
Goianesia,-15.3175,-49.1175,Brazil,BR,BRA,47883
"Villa Alsina",-34.6667,-58.4167,Argentina,AR,ARG,41155
"Bom Jesus da Lapa",-13.2495,-43.44,Brazil,BR,BRA,40691
Moyobamba,-6.0333,-76.9667,Peru,PE,PER,50073
Coyhaique,-45.5712,-72.0685,Chile,CL,CHL,49667
Huancavelica,-12.785,-74.9714,Peru,PE,PER,49570
Brumado,-14.2036,-41.6653,Brazil,BR,BRA,41989
Couva,10.4167,-61.45,"Trinidad And Tobago",TT,TTO,48858
Caninde,-4.3589,-39.3117,Brazil,BR,BRA,42720
"San Isidro",-34.4667,-58.5167,Argentina,AR,ARG,43595
Piripiri,-4.2733,-41.7769,Brazil,BR,BRA,44864
"Jose Marmol",-34.7833,-58.3667,Argentina,AR,ARG,41109
Inhumas,-16.3578,-49.4961,Brazil,BR,BRA,44058
"Nueva Loja",0.0844,-76.8911,Ecuador,EC,ECU,48562
Mercedes,-33.25,-58.0319,Uruguay,UY,URY,41974
"New Amsterdam",6.25,-57.5167,Guyana,GY,GUY,46874
Chitre,7.9667,-80.4333,Panama,PA,PAN,46191
Salgueiro,-8.0742,-39.1192,Brazil,BR,BRA,42152
Santiago,8.1004,-80.9833,Panama,PA,PAN,45955
Cobija,-11.0183,-68.7537,Bolivia,BO,BOL,46267
Penedo,-10.2903,-36.5864,Brazil,BR,BRA,42097
Ararangua,-28.9357,-49.4954,Brazil,BR,BRA,43444
Frutal,-20.0247,-48.9406,Brazil,BR,BRA,40931
Artigas,-30.4667,-56.4667,Uruguay,UY,URY,40658
"Palmeira dos Indios",-9.4166,-36.6166,Brazil,BR,BRA,41095
Jaguaquara,-13.53,-39.97,Brazil,BR,BRA,41498
Pinheiro,-2.5196,-45.09,Brazil,BR,BRA,38893
Russas,-4.9403,-37.9758,Brazil,BR,BRA,39465
Lecherias,10.1889,-64.6951,Venezuela,VE,VEN,37829
Haedo,-34.65,-58.6,Argentina,AR,ARG,37745
Munro,-34.5333,-58.5167,Argentina,AR,ARG,35844
Mineiros,-17.5694,-52.5511,Brazil,BR,BRA,38951
Remanso,-9.5996,-42.11,Brazil,BR,BRA,37945
Nanuque,-17.8392,-40.3539,Brazil,BR,BRA,37824
Diamantina,-18.24,-43.61,Brazil,BR,BRA,37343
Minas,-34.3667,-55.2333,Uruguay,UY,URY,38446
Xique-Xique,-10.8229,-42.7281,Brazil,BR,BRA,35433
"Itapecuru Mirim",-3.3925,-44.3586,Brazil,BR,BRA,34943
"Dock Sur",-34.6417,-58.3478,Argentina,AR,ARG,35897
Joacaba,-27.17,-51.5,Brazil,BR,BRA,38876
"San Jose",-34.3333,-56.7167,Uruguay,UY,URY,36747
Laguna,-28.48,-48.78,Brazil,BR,BRA,39711
Coroata,-4.13,-44.1242,Brazil,BR,BRA,34129
"Villa Adelina",-34.5175,-58.5475,Argentina,AR,ARG,35307
Villarrica,-25.75,-56.4333,Paraguay,PY,PRY,41157
Oriximina,-1.7656,-55.8661,Brazil,BR,BRA,35581
"Puerto Francisco de Orellana",-0.4625,-76.9842,Ecuador,EC,ECU,40730
Barreiros,-8.8183,-35.1864,Brazil,BR,BRA,35565
"Rosario do Sul",-30.2583,-54.9142,Brazil,BR,BRA,36721
Maues,-3.3896,-57.72,Brazil,BR,BRA,32561
"Santa Elena",-2.2267,-80.8583,Ecuador,EC,ECU,39681
Cristalina,-16.7677,-47.6153,Brazil,BR,BRA,36531
Florida,-34.1,-56.2167,Uruguay,UY,URY,33640
Durazno,-33.3833,-56.5167,Uruguay,UY,URY,34372
"Sao Francisco do Sul",-26.2433,-48.6381,Brazil,BR,BRA,36224
Januaria,-15.4886,-44.36,Brazil,BR,BRA,34811
Morrinhos,-17.7311,-49.0994,Brazil,BR,BRA,34143
Jacarezinho,-23.1606,-49.9694,Brazil,BR,BRA,35090
Trujillo,9.3667,-70.4331,Venezuela,VE,VEN,38110
"Capitao Poco",-1.7464,-47.0594,Brazil,BR,BRA,32704
"Salto del Guaira",-24.02,-54.34,Paraguay,PY,PRY,37600
Bocaiuva,-17.1078,-43.815,Brazil,BR,BRA,32114
Osorio,-29.8867,-50.2697,Brazil,BR,BRA,34628
"Campo Maior",-4.8278,-42.1686,Brazil,BR,BRA,31739
Paranaiba,-19.6772,-51.1908,Brazil,BR,BRA,32217
"La Asuncion",11.0333,-63.8833,Venezuela,VE,VEN,35084
"San Pedro de Ycuamandiyu",-24.1,-57.0833,Paraguay,PY,PRY,35021
Tucano,-10.9582,-38.7908,Brazil,BR,BRA,31203
Almenara,-16.17,-40.7,Brazil,BR,BRA,29333
"Villa Celina",-34.7006,-58.4825,Argentina,AR,ARG,30000
"Santa Cruz",-6.22,-36.03,Brazil,BR,BRA,27775
"Barra do Bugres",-15.0725,-57.1811,Brazil,BR,BRA,31311
Azogues,-2.7333,-78.8333,Ecuador,EC,ECU,33848
Ico,-6.4,-38.85,Brazil,BR,BRA,28323
"Sao Luis Gonzaga",-28.4083,-54.9608,Brazil,BR,BRA,31798
Ubaitaba,-14.3,-39.33,Brazil,BR,BRA,28375
"Barros Blancos",-34.7542,-56.0042,Uruguay,UY,URY,31650
Iturama,-19.73,-50.2,Brazil,BR,BRA,29805
Obidos,-1.91,-55.52,Brazil,BR,BRA,27587
Adrogue,-34.8,-58.3833,Argentina,AR,ARG,28265
"Presidente Dutra",-5.29,-44.49,Brazil,BR,BRA,30330
Pilar,-26.8569,-58.3039,Paraguay,PY,PRY,32810
Leticia,-4.215,-69.9411,Colombia,CO,COL,32450
Chachapoyas,-6.2167,-77.85,Peru,PE,PER,32026
Niquelandia,-14.4696,-48.47,Brazil,BR,BRA,27541
Acarau,-2.8896,-40.12,Brazil,BR,BRA,28389
Rawson,-43.3,-65.1,Argentina,AR,ARG,31787
Alenquer,-1.9396,-54.79,Brazil,BR,BRA,26290
Ipu,-4.3196,-40.7201,Brazil,BR,BRA,26678
Miracema,-21.41,-42.2,Brazil,BR,BRA,26684
Viana,-3.2096,-45,Brazil,BR,BRA,26689
Ipora,-16.45,-51.13,Brazil,BR,BRA,28254
Pando,-34.7167,-55.9583,Uruguay,UY,URY,25949
"Santa Vitoria do Palmar",-33.52,-53.37,Brazil,BR,BRA,27775
"Conceicao do Araguaia",-8.25,-49.29,Brazil,BR,BRA,27115
Avellaneda,-34.6625,-58.3678,Argentina,AR,ARG,24313
"Nova Cruz",-6.4696,-35.44,Brazil,BR,BRA,23166
Portel,-1.95,-50.82,Brazil,BR,BRA,21315
Colinas,-6.0395,-44.24,Brazil,BR,BRA,25158
"Vicente Lopez",-34.5333,-58.475,Argentina,AR,ARG,22419
Granja,-3.1195,-40.84,Brazil,BR,BRA,25879
"Treinta y Tres",-33.2308,-54.3822,Uruguay,UY,URY,25477
Linden,6,-58.3,Guyana,GY,GUY,29298
Rocha,-34.4833,-54.35,Uruguay,UY,URY,25422
"Colonia del Sacramento",-34.4714,-57.8442,Uruguay,UY,URY,26231
Penonome,8.51,-80.36,Panama,PA,PAN,28766
"Sao Lourenco do Sul",-31.37,-51.98,Brazil,BR,BRA,25340
"Pimenta Bueno",-11.64,-61.21,Brazil,BR,BRA,25762
Tapiales,-34.7058,-58.5047,Argentina,AR,ARG,23586
Mitu,1.2503,-70.235,Colombia,CO,COL,28382
"Pires do Rio",-17.2995,-48.28,Brazil,BR,BRA,24822
Lapa,-25.76,-49.73,Brazil,BR,BRA,25621
Itambe,-15.2396,-40.63,Brazil,BR,BRA,23558
"Santa Maria da Vitoria",-13.39,-44.21,Brazil,BR,BRA,23488
"Don Bosco",-34.7,-58.2833,Argentina,AR,ARG,20876
"Rolim de Moura",-11.7302,-61.7806,Brazil,BR,BRA,24516
Itaberai,-16.02,-49.81,Brazil,BR,BRA,22129
Viseu,-1.1965,-46.14,Brazil,BR,BRA,18958
Apodi,-5.65,-37.8,Brazil,BR,BRA,16757
Eirunepe,-6.66,-69.8738,Brazil,BR,BRA,21750
Jardim,-21.4799,-56.15,Brazil,BR,BRA,23780
Itupiranga,-5.12,-49.3,Brazil,BR,BRA,21301
Baturite,-4.3296,-38.88,Brazil,BR,BRA,22417
"Fray Bentos",-33.1333,-58.3,Uruguay,UY,URY,24406
Canelones,-34.538,-56.284,Uruguay,UY,URY,19698
Puyo,-1.483,-77.987,Ecuador,EC,ECU,24881
Paracuru,-3.3995,-39.04,Brazil,BR,BRA,21196
"Villa Sarmiento",-34.6333,-58.5667,Argentina,AR,ARG,17481
Barras,-4.25,-42.3,Brazil,BR,BRA,21597
Guaranda,-1.6056,-79.0031,Ecuador,EC,ECU,23874
Tena,-0.989,-77.8159,Ecuador,EC,ECU,23307
"Bella Union",-30.26,-57.5992,Uruguay,UY,URY,19100
Caacupe,-25.387,-57.14,Paraguay,PY,PRY,21696
Mocoa,1.15,-76.63,Colombia,CO,COL,22035
"Aldo Bonzi",-34.7083,-58.5181,Argentina,AR,ARG,18175
Carmelo,-33.9999,-58.2847,Uruguay,UY,URY,18041
"Santa Lucia",-34.4525,-56.3964,Uruguay,UY,URY,16742
Ceres,-15.3033,-49.6052,Brazil,BR,BRA,18759
Dolores,-33.5333,-58.2167,Uruguay,UY,URY,15753
Macas,-2.3,-78.1167,Ecuador,EC,ECU,18984
Paraguari,-25.62,-57.16,Paraguay,PY,PRY,18881
Pedreiras,-4.5696,-44.67,Brazil,BR,BRA,13638
"Sao Gabriel da Cachoeira",-0.1332,-67.0833,Brazil,BR,BRA,15231
Tunapuna,10.6333,-61.3833,"Trinidad And Tobago",TT,TTO,17650
"Puerto Carreno",6.1889,-67.4858,Colombia,CO,COL,16763
"Villa Hayes",-25.09,-57.53,Paraguay,PY,PRY,15643
Bartica,6.4,-58.6167,Guyana,GY,GUY,8532
"Nieuw Nickerie",5.9261,-56.9731,Suriname,SR,SUR,12818
"Novo Airao",-2.6208,-60.9438,Brazil,BR,BRA,9049
"Nueva Palmira",-33.87,-58.408,Uruguay,UY,URY,9857
Zamora,-4.0692,-78.9567,Ecuador,EC,ECU,12386
Sinop,-11.85,-55.46,Brazil,BR,BRA,8961
Chuy,-33.6833,-53.45,Uruguay,UY,URY,9675
"Porto Nacional",-10.7,-48.4199,Brazil,BR,BRA,9129
Rosario,-34.3139,-57.3525,Uruguay,UY,URY,9311
Rosario,-2.94,-44.26,Brazil,BR,BRA,6798
Tocantinopolis,-6.3196,-47.42,Brazil,BR,BRA,8750
Filadelfia,-22.34,-60.03,Paraguay,PY,PRY,10470
Lascano,-33.6731,-54.2078,Uruguay,UY,URY,7645
Castillos,-34.1989,-53.8575,Uruguay,UY,URY,7541
"Las Tablas",7.7667,-80.2833,Panama,PA,PAN,9255
Sauce,-34.6469,-56.0628,Uruguay,UY,URY,6132
Inirida,3.854,-67.9061,Colombia,CO,COL,9065
Brokopondo,5.0404,-55.02,Suriname,SR,SUR,8340
"San Juan Bautista",-26.68,-57.15,Paraguay,PY,PRY,7882
Xinguara,-7.1006,-49.948,Brazil,BR,BRA,4047
Tala,-34.3436,-55.7617,Uruguay,UY,URY,5089
Caazapa,-26.2,-56.38,Paraguay,PY,PRY,5504
Albina,5.5,-54.05,Suriname,SR,SUR,5247
"Nieuw Amsterdam",5.91,-55.07,Suriname,SR,SUR,4935
Groningen,5.797,-55.481,Suriname,SR,SUR,3216
Lethem,3.3833,-59.8,Guyana,GY,GUY,3000
Mabaruma,8.2,-59.7833,Guyana,GY,GUY,2972
Arima,10.6374,-61.2823,"Trinidad And Tobago",TT,TTO,
"Fuerte Olimpo",-21.0696,-57.9,Paraguay,PY,PRY,2475
Onverwacht,5.6,-55.2,Suriname,SR,SUR,2105
"La Palma",8.3982,-78.1402,Panama,PA,PAN,1845
Totness,5.8904,-56.32,Suriname,SR,SUR,1685
Vreed-en-Hoop,6.8,-58.1833,Guyana,GY,GUY,
Aregua,-25.3125,-57.3847,Paraguay,PY,PRY,
Scarborough,11.1811,-60.7333,"Trinidad And Tobago",TT,TTO,
"Diego Martin",10.7208,-61.5662,"Trinidad And Tobago",TT,TTO,
"Point Fortin",10.1741,-61.6841,"Trinidad And Tobago",TT,TTO,
Aranguez,10.6472,-61.4461,"Trinidad And Tobago",TT,TTO,
Debe,10.2,-61.45,"Trinidad And Tobago",TT,TTO,
Siparia,10.1453,-61.5074,"Trinidad And Tobago",TT,TTO,
"Princes Town",10.2718,-61.371,"Trinidad And Tobago",TT,TTO,
Lelydorp,5.7,-55.2333,Suriname,SR,SUR,
"Sangre Grande",10.5667,-61.1333,"Trinidad And Tobago",TT,TTO,
"Fort Wellington",6.3909,-57.6038,Guyana,GY,GUY,
"Rio Claro",10.3059,-61.1756,"Trinidad And Tobago",TT,TTO,
Gaigirgordub,9.55,-78.9667,Panama,PA,PAN,10
Mahdia,5.2667,-59.15,Guyana,GY,GUY,
"Union Choco",8.0778,-77.5583,Panama,PA,PAN,
Leme,-22.1858,-47.39,Brazil,BR,BRA,99388
Zarate,-34.0833,-59.0333,Argentina,AR,ARG,98522
Paulinia,-22.7611,-47.1542,Brazil,BR,BRA,97702
Arapongas,-23.41,-51.43,Brazil,BR,BRA,97512
Tubarao,-28.4669,-49.0069,Brazil,BR,BRA,97235
Yacuiba,-22.0139,-63.6778,Bolivia,BO,BOL,97296
Ituiutaba,-19.0151,-49.5504,Brazil,BR,BRA,97171
Rubio,7.7,-72.35,Venezuela,VE,VEN,95041
Trelew,-43.2533,-65.3094,Argentina,AR,ARG,93442
Coronel,-37.03,-73.16,Chile,CL,CHL,92940
Rafaela,-31.2667,-61.4833,Argentina,AR,ARG,92945
Itaituba,-4.2761,-55.9836,Brazil,BR,BRA,92308
"Mogi Mirim",-22.4319,-46.9578,Brazil,BR,BRA,91483
Votuporanga,-20.4228,-49.9728,Brazil,BR,BRA,91278
Cacapava,-23.1008,-45.7069,Brazil,BR,BRA,91162
Quillota,-32.8799,-71.2474,Chile,CL,CHL,90517
Cantaura,9.3005,-64.3564,Venezuela,VE,VEN,89552
Chosica,-11.9431,-76.7094,Peru,PE,PER,88606
"Sao Joao da Boa Vista",-21.9689,-46.7978,Brazil,BR,BRA,89027
"La Grita",8.1333,-71.9833,Venezuela,VE,VEN,88450
Maiquetia,10.5958,-66.9772,Venezuela,VE,VEN,87909
Pergamino,-33.8836,-60.5669,Argentina,AR,ARG,87652
"Nova Lima",-19.9858,-43.8469,Brazil,BR,BRA,87000
Campana,-34.1667,-58.9167,Argentina,AR,ARG,86860
Tumaco,1.81,-78.81,Colombia,CO,COL,86713
Catalao,-18.17,-47.9419,Brazil,BR,BRA,86647
Ubatuba,-23.4339,-45.0708,Brazil,BR,BRA,86392
"San Antonio",-33.5809,-71.6132,Chile,CL,CHL,86239
Olavarria,-36.9,-60.3333,Argentina,AR,ARG,86320
Junin,-34.5939,-60.9464,Argentina,AR,ARG,85007
Aruja,-23.3967,-46.3211,Brazil,BR,BRA,83939
Ocana,8.2404,-73.35,Colombia,CO,COL,83511
"Santana do Livramento",-30.8908,-55.5328,Brazil,BR,BRA,83324
"Sao Sebastiao",-23.76,-45.41,Brazil,BR,BRA,83020
Pilar,-34.4588,-58.9142,Argentina,AR,ARG,81120
"Presidencia Roque Saenz Pena",-26.7833,-60.45,Argentina,AR,ARG,81879
Lujan,-34.5796,-59.11,Argentina,AR,ARG,81749
"Campo Limpo",-23.2064,-46.7844,Brazil,BR,BRA,80847
Matao,-21.6033,-48.3658,Brazil,BR,BRA,81439
"Gobernador Galvez",-33.0251,-60.6337,Argentina,AR,ARG,80769
Necochea,-38.56,-58.75,Argentina,AR,ARG,80478
Andahuaylas,-13.6575,-73.3833,Peru,PE,PER,80000
"San Carlos del Zulia",9,-71.95,Venezuela,VE,VEN,80000
"Villa Maria",-32.4103,-63.2314,Argentina,AR,ARG,79356
Huaral,-11.5,-77.2167,Peru,PE,PER,79011
Bebedouro,-20.9494,-48.4792,Brazil,BR,BRA,77627
Ibiuna,-23.6564,-47.2225,Brazil,BR,BRA,76432
"Venado Tuerto",-33.75,-61.9667,Argentina,AR,ARG,76432
Sangolqui,-0.3344,-78.4475,Ecuador,EC,ECU,75080
Lins,-21.6786,-49.7425,Brazil,BR,BRA,76092
Jabuticabal,-21.255,-48.3219,Brazil,BR,BRA,75820
Ovalle,-30.6031,-71.203,Chile,CL,CHL,75864
Piracununga,-21.9961,-47.4258,Brazil,BR,BRA,74587
"San Ramon de la Nueva Oran",-23.1361,-64.3222,Argentina,AR,ARG,74059
Riberalta,-10.983,-66.1,Bolivia,BO,BOL,74014
Linares,-35.8454,-71.5979,Chile,CL,CHL,73602
Vinhedo,-23.03,-46.975,Brazil,BR,BRA,72550
Itapira,-22.4361,-46.8217,Brazil,BR,BRA,72967
"Tres Coracoes",-21.6947,-45.2553,Brazil,BR,BRA,72765
"Concepcion del Uruguay",-32.4833,-58.2333,Argentina,AR,ARG,72528
Goya,-29.1333,-59.25,Argentina,AR,ARG,72304
"Villa Tunari",-16.9725,-65.42,Bolivia,BO,BOL,71386
Cabudare,10.0331,-69.2633,Venezuela,VE,VEN,70578
Reconquista,-29.1443,-59.6438,Argentina,AR,ARG,70549
"Villa del Rosario",7.8353,-72.4736,Colombia,CO,COL,69833
Guajara-Mirim,-10.8,-65.3499,Brazil,BR,BRA,69586
Chulucanas,-5.1092,-80.1625,Peru,PE,PER,68835
Mococa,-21.4678,-47.0047,Brazil,BR,BRA,68797
Sabanalarga,10.64,-74.92,Colombia,CO,COL,68535
Fernandopolis,-20.2839,-50.2458,Brazil,BR,BRA,68120
"Los Andes",-32.8337,-70.5982,Chile,CL,CHL,68093
Embu-Guacu,-23.8322,-46.8117,Brazil,BR,BRA,67296
Pelileo,-1.3306,-78.5428,Ecuador,EC,ECU,66836
Cosmopolis,-22.6458,-47.1961,Brazil,BR,BRA,66807
"Rio Negro",-26.1,-49.79,Brazil,BR,BRA,65597
"Las Heras",-32.825,-68.8017,Argentina,AR,ARG,66663
